Access to electricity (% of population),Access to clean fuels for cooking,Renewable energy share in the total final energy consumption (%),Primary energy consumption per capita (kWh/person),gdp_per_capita
0.2202352453654917,0.066,0.8158059142024155,0.014843262517431021,0.007482938246024896
0.18175334838352897,0.07200000000000001,0.7965431070387338,0.015669679047113513,0.007847254049869528
0.35224492201925606,0.08,0.8049770928779675,0.015773814702632404,0.007889319467483714
0.37204599477443984,0.087,0.8195543523531861,0.015209248056575728,0.009399244947727004
0.39204786201734965,0.096,0.7989379425239483,0.015647692374692913,0.010071886142683983
0.3518838403037853,0.106,0.7804039983340275,0.015981567464630274,0.010942204164038079
0.4085940042772041,0.11599999999999999,0.7501041232819659,0.01846211004653519,0.010961117568223686
0.5250523767226176,0.13,0.7386505622657226,0.018990168715772263,0.011452852309069296
0.5541812486431144,0.14400000000000002,0.7423990004164931,0.01873012458019979,0.012330113517154444
0.6079360333087633,0.16,0.7545814244064972,0.019769290096707946,0.01363154792094121
0.6931575056438234,0.177,0.7088713036234902,0.018794662208754326,0.014592281402622552
0.710757302496674,0.195,,0.018367628866437315,0.014316215458738683
0.5455581340260611,0.016,0.5815285297792586,0.01580735236875036,0.005549946377925437
0.563726936359865,0.017,0.5789254477301125,0.013234506126458951,0.005049679264016671
0.5818189065482999,0.017,0.5113494377342773,0.019005239469712634,0.0057939748048590695
0.5998579134943097,0.018000000000000002,0.5079133694294043,0.019359137118947326,0.0073235264209125465
0.6178676438181682,0.019,0.48927530195751767,0.02032110835463617,0.008259372240372858
0.6929186140780854,0.02,0.4317992503123698,0.02610101238733508,0.008935884101582837
0.6840433721480953,0.021,0.4107663473552686,0.028478813698848925,0.008561804263372169
0.6719643097580571,0.023,0.4643898375676801,0.02551138446896378,0.010230508557679206
0.6901066000902034,0.026000000000000002,0.4324239900041649,0.028034095613297217,0.010665993076956468
0.6373587550199773,0.028999999999999998,0.4643898375676801,0.024004571729189163,0.009725074125513546
0.6270064766156697,0.032,0.5037484381507705,0.023464033119929964,0.011384199098426981
0.7452471583734328,0.036000000000000004,0.5086422324031653,0.021298489284140635,0.01315191868679622
0.7639567022475383,0.040999999999999995,0.4902124114952103,0.020710781059421764,0.013587790735413123
0.7866387424739069,0.045,0.4636609745939192,0.020637259110071353,0.012997225275716914
0.8324412127477883,0.052000000000000005,0.4832361516034985,0.020474652946329018,0.0124057110976503
0.9043844356415169,0.057,0.4761557684298208,0.021761141248219963,0.011593702822386115
0.9270830230835877,0.065,0.4840691378592253,0.022993271705501996,0.011935038116941353
0.8600114159382906,0.07200000000000001,0.4284673052894627,0.025534592676832224,0.012387486765070604
0.8795229529259451,0.08199999999999999,0.42721782590587254,0.025298748462096527,0.013094716837672724
0.8990645159200605,0.091,0.42721782590587254,0.025033583534049796,0.012073802615137904
0.9186110916875987,0.099,,0.023345850289581152,0.012492582822502821
1.0,1.0,0.0006247396917950853,0.913617310229157,0.2614321765084065
1.0,1.0,,0.8800015720630111,0.20015711696391406
0.9960530232215251,0.527,0.36609745939191995,0.1368991771679285,
0.9957569657851388,0.55,0.3748438150770512,0.12869180119892015,
1.0,0.564,0.2946688879633486,0.10889902575547139,
0.9949580613501633,0.5820000000000001,0.3176801332778009,0.11391169544388521,
0.9945030027915366,0.605,0.28852561432736357,0.114935245585115,
0.9943523765452972,0.624,0.2918575593502707,0.10704995906166379,
0.9887592353552688,0.643,0.2890462307371928,0.10797667475648233,
0.9953416651021835,0.664,0.25499791753436063,0.11742455135610229,
0.9950378606523259,0.682,0.229487713452728,0.11105069526611078,
0.9949365925023733,0.7,0.257496876301541,0.1107006118975235,
0.9898731850047466,0.7155,0.2664514785506039,0.10463934334889399,
0.9829869508079743,0.733,0.2701999167013744,0.1176514769136077,
0.9979746370009493,0.747,0.23375676801332776,0.1312149333625858,
0.9891643079550789,0.754,0.25832986255726775,0.12133243155369942,
0.9979746370009493,0.76,0.27696793002915454,0.12144831809053441,
0.9867338723562181,0.763,0.24260724698042482,0.10715872882675914,
0.9970632236513765,0.7659999999999999,0.22823823406913787,0.10749181691955025,
1.0,0.7659999999999999,0.25562265722615574,0.1094573978166285,
1.0,0.769,0.2416701374427322,0.11374258279330683,
0.9987264517461969,0.7659999999999999,0.290295710120783,0.10218529311877698,
0.9998080968558399,0.7659999999999999,,0.10081131197831866,
1.0,1.0,0.37296959600166596,0.15237794326069237,0.02633431020132892
1.0,1.0,0.3680758017492711,0.16643914884955016,0.02808760883935768
1.0,1.0,0.3579758433985839,0.17029397674872454,0.0326169533917582
1.0,1.0,0.35755935027072056,0.17053525172658965,0.040787483312239775
1.0,1.0,0.37598917117867553,0.19435074135613997,0.05078301495236806
1.0,1.0,0.3779675135360266,0.20304939667253744,0.06063887796181929
1.0,1.0,0.3540191586838817,0.19516582898947926,0.07788770593765279
1.0,1.0,0.3444398167430237,0.2038003947345932,0.11346308268461726
1.0,1.0,0.3509995835068721,0.20765323341398684,0.13253578345434439
1.0,1.0,0.3998334027488546,0.1990112225793054,0.09902574220797086
1.0,1.0,0.34433569346105786,0.22822972282539894,0.0916439124095709
1.0,1.0,0.3700541441066222,0.20613012838482403,0.10718631894845643
1.0,1.0,0.42034568929612653,0.21612160274334652,0.11130598143248717
1.0,1.0,0.41232819658475633,0.21027278479857556,0.12070738000430174
1.0,1.0,0.4189920866305706,0.1956571083368684,0.12649301484746983
1.0,1.0,0.39670970428987923,0.2023708795991896,0.11076770616184063
1.0,1.0,0.40066638900458135,0.21773849079440263,0.11515262657134787
1.0,1.0,0.4435651811745106,0.2419368762625148,0.12596543265407067
1.0,1.0,0.42659308621407743,0.21733282514883662,0.14379297860894855
1.0,1.0,0.4323198667221991,0.22590873787964041,0.14436456023625682
1.0,1.0,,0.20795780613778592,0.142739074328635
0.9934336718889278,,0.05091628488129945,0.13545108310602955,0.035491362740219565
0.9933827846435767,,0.048521449396084965,0.14188783137287356,0.0349301685069637
0.9932550753796715,,0.06216159933361099,0.141156455129237,0.03620300004943341
0.9930743724928961,,0.0768429820907955,0.14097485674479246,0.036178106050213855
0.9989873185004747,,0.06830487296959599,0.13815262703992798,0.036618964781836
0.9926490462630955,,0.07257392753019574,0.13014120853213057,0.03616773218913781
0.9937600591362248,,0.07330279050395667,0.11867961384802109,0.03658705627628943
0.9777210070104426,,0.08267388588088297,0.10308397626493858,0.0412947470057388
0.9989873185004747,,0.05622657226155769,0.13096233141965882,0.048616610386734226
0.9922478218529835,,0.044877134527280295,0.15987279229194715,0.058694434151984776
0.9946774473066449,,0.05935027072053311,0.15307165951818974,0.061990061418246034
0.9968000277296499,,0.06434818825489379,0.153081837370854,0.06129045881476588
0.9950050497717412,,0.057892544773011236,0.166973717868186,0.06353387238550502
0.9948911636103046,,0.06164098292378175,0.1518016682215091,0.06338056932162704
0.9947575504132573,,0.044148271553519365,0.1415894097801439,0.06139135157835102
0.9957789004664185,,0.04341940857975843,0.15319681620545897,0.06119816952342253
0.9972214450088623,,0.04123281965847563,0.16111565874220088,0.06111562159263206
0.9987830606420204,,0.04133694294044148,0.17628817189639948,0.062459770616031814
0.996961955501424,,0.04945855893377759,0.17070290625975598,0.06439522664950922
0.9997455131391693,,0.056851311953352766,0.17813545215496715,0.060503304960842975
1.0,,,0.1771123462084457,0.03677096410145804
0.030446175103849747,0.16,0.5903790087463556,0.011930649811473144,0.002630104888516784
0.0,0.175,0.5882965431070387,0.012081597795403725,0.0023798467260744676
0.021361395194066976,0.192,0.5847563515201999,0.012431176133920457,0.002190092488979478
0.042669774486270795,0.20800000000000002,0.5824656393169512,0.012673915023041634,0.003741621243796612
0.056180842442387385,0.222,0.5769471053727613,0.01276921313514653,0.005198029841991443
0.0852226338807399,0.239,0.5759058725531029,0.015104131310135877,0.005922787392890387
0.0855486059286221,0.255,0.5774677217825905,0.016055850338828826,0.006423535872338479
0.1278537907707078,0.26899999999999996,0.5761141191170345,0.01933540167127293,0.005953011227637272
0.1492654828168117,0.284,0.5725739275301958,0.01743330295749665,0.006298158564726266
0.1594743553939716,0.299,0.5620574760516451,0.01978409626510467,0.006181431173396319
0.1594743553939716,0.312,0.5516451478550604,0.021003276515358174,0.008167729979269222
0.2142142563687289,0.325,0.4395043731778425,0.01866229315131908,0.009524478892497714
0.19552581677707354,0.33799999999999997,0.42201166180758015,0.01951594654174624,0.009057442878936207
0.25837297241302576,0.34950000000000003,0.47459391920033317,0.019729257531441984,0.008549150152498481
0.26884395734270783,0.358,0.4413785922532278,0.020028000682514827,0.008773326507744742
0.30810900143551345,0.365,0.4679300291545189,0.019340237599749472,0.008380214296709862
0.3424820039940421,0.374,0.45345689296126607,0.020688457378407247,0.00734997720673593
0.32859216581470263,0.381,0.412536443148688,0.02176183940642454,0.008030785731226545
0.46327880525157217,0.387,0.4187838400666389,0.02107045613678648,0.008756379436925876
0.4379638943945878,0.39299999999999996,0.41097459391920027,0.021136512718115293,0.008115287661736996
0.4668509075925528,0.401,,0.020206325545087257,0.0061864843422128534
,0.006999999999999999,0.9462723865056225,0.00630679524236567,0.0015794412852321487
,0.006,0.9460641399416909,0.006531571283739122,0.0015784395808021896
,0.006,0.9489795918367346,0.006276913491825224,0.001576524607917124
,0.006,0.9407538525614326,0.00681948187777326,0.0010628844425481037
,0.005,0.9325281132861307,0.007309248645616537,0.0014111369340368538
,0.005,0.9137859225322782,0.00817890637138405,0.0014826793362760259
,0.005,0.9120158267388588,0.0079192117977342,0.001816728737274965
0.01769894546042464,0.004,0.9353394418992086,0.0070306298323676766,0.00230688250233439
0.00027362957921624415,0.004,0.956268221574344,0.005980089068764141,0.002969737238702408
0.00655944896564595,0.004,0.9559558517284464,0.0052892600768707915,0.0029093540809881522
0.03959984773604523,0.004,0.9224281549354435,0.008089657611821914,0.003253735472682443
0.028838441955203326,0.004,0.9069137859225321,0.008660136875702442,0.003929987773025865
0.07954818449311463,0.004,0.8976468138275717,0.009271228378943277,0.0045629871241106386
0.08656128742814745,0.003,0.9114952103290296,0.008024010172445075,0.005153401454495539
0.0825105614300461,0.004,0.8748438150770511,0.010350974654925892,0.005088923506611294
0.14085859595353717,0.004,0.8739067055393586,0.010179632340039931,0.004940377741788642
0.16656312589064895,0.004,0.8606830487296959,0.011470315385002384,0.005097051161023712
0.23238742335979576,0.004,0.8826530612244897,0.009726473589389694,0.004936358314090022
0.21901124761746044,0.004,0.9064972927946688,0.010839019106069736,0.0048486853268261965
0.22124792686501704,0.004,0.908371511870054,0.010630073777844128,0.004541353060074701
0.26615741459261705,0.004,,0.009946545995058429,0.004222038725195189
0.9979746370009493,,0.0212411495210329,0.39890978202689714,0.05697500208721908
0.9711088044274419,,0.030403998334027484,0.39288859722248914,0.049873982237837504
0.9536533146882737,,0.0297792586422324,0.39531388101703974,0.029100888842489493
0.9361447604385302,,0.029675135360266554,0.3798280947166033,0.03696219178390192
0.9186071422297505,,0.028425655976676383,0.3792016836138214,0.04609851686769077
0.9010639137654635,,0.027176176593086212,0.3820573727679095,0.06524257762161811
0.8835398047278873,,0.02905039566847147,0.34238643993294976,0.07475086408176834
0.8660613777527548,,0.03071636817992503,0.33321860878410486,0.09066499386525213
0.8486561676500379,,0.028946272386505618,0.3386541808040484,0.11564348148234542
0.831351668722449,,0.026134943773427736,0.37954442811331485,0.0823593792735491
0.8141751727363999,,0.024677217825905873,0.39212065216667075,0.0968608254593827
0.7971543258968279,,0.032174094127446894,0.26999281273649145,0.0441017239882039
0.7803164706042202,,0.02832153269471054,0.354651264182968,0.10464436472561449
0.7636793287848184,,0.025822573927530193,0.3740943618269111,0.08307689209058856
0.747222545540482,,0.025093710953769263,0.3586105550898485,0.051498088640846276
0.7309160442306751,,0.0317576009995835,0.28102533464518836,0.03424565797600315
0.714729849483012,,0.02686380674718867,0.2711289662362774,0.03179252369988213
0.6986337833888066,,0.02832153269471054,0.30133816552799925,0.045742854843104364
0.6658151051566393,,0.02863390254060808,0.3057482561253726,0.06292588797549982
0.6824473861048433,,0.029154518950437313,0.31307879174018005,0.0613766743442312
0.6932319377340386,,,0.27069412858606356,0.02907051511422705
1.0,1.0,0.17898792169929195,0.20933534083591068,0.02577993717163424
1.0,1.0,0.18315285297792586,0.24754679470546945,0.027664535031864865
1.0,1.0,0.18627655143690128,0.2675204925848936,0.03265471124677843
1.0,1.0,0.18815077051228654,0.28424832454101406,0.0436580444332575
1.0,1.0,0.18815077051228654,0.2902144195451852,0.053389617508129206
1.0,1.0,0.18231986672219908,0.2686171320684535,0.06274469737750561
1.0,1.0,0.18179925031236985,0.26042697347259547,0.07389475732255278
1.0,1.0,0.17763431903373592,0.2894899862579676,0.09864907571554907
1.0,1.0,0.1909620991253644,0.2908947133973662,0.12020094515293368
1.0,1.0,0.20918367346938774,0.2733559364063817,0.09488357859805469
1.0,1.0,0.22344856309870886,0.20228547833831392,0.09623470650444958
1.0,1.0,0.23677634319033733,0.21338248573096924,0.11559771708899974
1.0,1.0,0.24906289046230737,0.21624614142058682,0.11552285266357781
1.0,1.0,0.27426072469804247,0.20219057517324318,0.12655946532714815
1.0,1.0,0.28873386089129527,0.19720600562833318,0.13321546714538912
1.0,1.0,0.3015410245730945,0.20827909410158676,0.11463567214035196
1.0,1.0,0.32767596834652224,0.2144448739399559,0.12063147540352043
1.0,1.0,0.35172844648063306,0.2282308912506099,0.13558723430368708
1.0,1.0,0.35120783007080375,0.23770216532366972,0.1544937950170989
1.0,1.0,0.3491253644314869,0.2401849337073195,0.15772676902720123
1.0,1.0,,0.2406834457033287,0.16305789359078807
1.0,1.0,0.07090795501874218,0.8246805974496078,0.3924308351942426
1.0,1.0,0.03561016243231986,0.8724430679987744,0.3912918479568273
1.0,1.0,0.013744273219491877,0.9437722887972453,0.42659139292091736
1.0,1.0,0.013327780091628487,0.9778098670901838,0.5302387468506727
1.0,1.0,0.04123281965847563,0.9833560242796828,0.9709733620358695
1.0,1.0,0.03883798417326114,0.9230750363636134,0.8822832095243216
1.0,1.0,0.038317367763431906,0.9543715470500209,0.8967904816159759
1.0,1.0,0.03915035401915868,0.9097456222438804,0.9623597133199826
1.0,1.0,0.04321116201582674,0.8727037426977045,0.9114839577385426
1.0,1.0,0.0595585172844648,0.8124655326633268,0.9712471916837664
1.0,1.0,0.07132444814660557,0.7688347971319313,1.0
1.0,1.0,0.09464806330695542,0.7297986281915511,0.8533690808362286
1.0,1.0,0.1405664306538942,0.7028372647301,0.8647717714511383
1.0,1.0,0.15962099125364432,0.7182895915813129,0.8898467154790468
1.0,1.0,0.16753436068304872,0.7375248640402078,0.9488120029973612
1.0,1.0,0.17128279883381922,0.7365298678935968,0.9165697402178321
1.0,1.0,,0.6203448515274359,0.939226448331038
0.11617401856911735,0.013000000000000001,0.8602665556018325,0.00570887343627771,0.0014722576259989584
0.1371953624044142,0.013000000000000001,0.8779675135360265,0.005436934538929272,0.0018031628879018257
0.12956557694343046,0.013000000000000001,0.9095168679716783,0.004077248742953117,0.0016797839665514624
0.19289284487830768,0.012,0.8849437734277383,0.00506736454161665,0.002081566351194597
0.14274504943129798,0.012,0.8792169929196167,0.005352588723306191,0.0013983575985618223
0.1493147396449486,0.011000000000000001,0.8844231570179091,0.005030979201162167,0.0016823859956824204
0.15590338725627037,0.011000000000000001,0.8957725947521865,0.004811543345823252,0.0018380859133724113
0.1625378283250007,0.011000000000000001,0.89743856726364,0.004986973990178855,0.002647668410721218
0.16924551664659163,0.01,0.8969179508538109,0.005132071157288477,0.0034393547088396766
0.1635250813920729,0.01,0.9066014160766346,0.004398564227513053,0.002881734345836577
0.11187832491628083,0.009000000000000001,0.9023323615160349,0.004531278308359773,0.0029175475299765895
0.13213195490678756,0.009000000000000001,0.8808829654310703,0.004937993991590621,0.0033981401540211812
0.1766899408859023,0.009000000000000001,0.8683881715951687,0.005675022612890395,0.003291881011010306
0.11795441391343285,0.009000000000000001,0.8451686797167847,0.005796643413717447,0.0034775593708775898
0.21248897115161752,0.009000000000000001,0.8342357351103706,0.0061320592799082325,0.0033948631219072605
0.22029533788567357,0.009000000000000001,0.838713036234902,0.006534892122004063,0.0028792680070788296
0.21922256386596634,0.009000000000000001,0.8730737192836318,0.006676139279761456,0.0029499322277378643
0.2313747418602704,0.009000000000000001,0.8467305289462722,0.005964785595422246,0.0032687089144826835
0.35694724780141196,0.009000000000000001,0.8719283631820074,0.005596856221608353,0.0033388263283424015
0.30165483792732867,0.009000000000000001,0.8618284048313202,0.006553842240773038,0.0033310756840141415
0.32894738410429103,0.01,,0.004321281204316143,0.0029137573622431256
0.03592721245188067,0.021,0.8602665556018325,0.0058542231184225985,0.000360273695850001
0.03936546867906909,0.021,0.8655768429820907,0.005614711883241683,0.00030973269505204913
0.04336191191075138,0.021,0.8673469387755102,0.00541316336255008,0.0015113675469148105
0.05010475344523537,0.021,0.8624531445231153,0.005544166617821343,0.0012598778568786609
0.057193523941912724,0.021,0.8584964598084132,0.005758511229290508,0.0013827937138117879
0.05512829167222573,0.022000000000000002,0.8659933361099541,0.00545023720480244,0.0014394223903323713
0.024314057477373502,0.023,0.8621407746772177,0.00547367851832868,0.0015902170513964042
0.06302952640915727,0.023,0.8559975010412327,0.005300730922392521,0.001785476640239712
0.06707626649287647,0.024,0.8370470637234485,0.00587080114088514,0.002233982383574177
0.07122365901619651,0.0245,0.8330903790087464,0.005309850432882228,0.002644073185107558
0.07542179093336875,0.025,0.845585172844648,0.006185207852705807,0.002971918303938447
0.06428229443859006,0.025,0.8347563515201999,0.006052689796915145,0.0034280068502795485
0.0622569314395394,0.024,0.8341316118284048,0.0059073348037465695,0.002266040011175626
0.07845983543194476,0.023,0.8296543107038734,0.0058394241923309005,0.0019165178209960276
0.10782759891817949,0.022000000000000002,0.8610995418575593,0.005845171685600144,0.0021016007055911575
0.09668810242340081,0.02,0.8420449812578092,0.005478898095843506,0.0021771865602086627
0.09871346542245146,0.018000000000000002,0.8193461057892544,0.005616281049330815,0.0016519206888773081
0.11592905091438216,0.016,0.7907122032486463,0.005633606284543984,0.0031945123130833687
0.16980370668913003,0.013000000000000001,0.7604123281965847,0.005237489183617443,0.003506144677412146
0.10073882842150213,0.012,0.7603082049146188,0.00519340672138051,0.003889062709641782
0.13787151971483227,0.01,,0.004859657647550618,0.004253514250050022
0.9909260699598031,0.98,0.04623073719283632,0.25724597928951826,0.03186112957752137
0.9911458218452002,0.98,0.04435651811745106,0.2566897509506491,0.03080577186364651
0.9912887719656731,0.981,0.03717201166180758,0.26365433772065733,0.03285027816870533
0.9913786373219411,0.982,0.034673052894627236,0.27875292142514274,0.035249919781943494
0.9914393475778376,0.981,0.033527696793002916,0.2941300345245509,0.03922364437458351
0.9914945893536367,0.981,0.03134110787172011,0.3110631713435702,0.044367883817676736
0.9915687682734768,0.981,0.032590587255310284,0.30737734021809376,0.049409131354267104
0.9916887203970958,0.98,0.029675135360266554,0.32080021869829894,0.057790911028184545
0.9918819805344651,0.98,0.03165347771761766,0.32553806705196375,0.06776747763622745
0.9929112295033227,0.977,0.023635985006247397,0.3090385511759138,0.0581882957133177
0.9936611606609812,0.977,0.02040816326530612,0.31371488821888444,0.07235394703754684
0.9945869135805872,0.976,0.022490628904623073,0.31407070749305294,0.08336510364578394
0.9979746370009493,0.9740000000000001,0.026239067055393583,0.3380719574183365,0.08675289790417913
0.9959943383286275,0.972,0.02863390254060808,0.34823458192925155,0.08799009224954774
0.9964651339577569,0.971,0.03154935443565181,0.3463002105386353,0.09081789794133023
0.9977601510593498,0.968,0.03550603915035402,0.34645263691843203,0.07976608160275471
0.9989873185004747,0.966,0.046126613910870466,0.3592142736368799,0.07865219907381175
0.9995188142586855,0.965,0.054352353186172424,0.3588599511057503,0.08223007265651604
0.9999214159156368,0.961,0.05528946272386505,0.3605029211113095,0.09131237952793032
1.0,0.958,0.053206997084548104,0.3652390989066147,0.09173976964177849
1.0,0.955,,0.34760517734039187,0.08347027812965063
0.8359455970768956,0.531,0.024364847980008326,0.09781685060351095,0.017201212302920814
0.8732759739257481,0.586,0.023531861724281546,0.08064628205649403,0.023717993229413998
0.8820985564177628,0.637,0.018533944189920864,0.09478895874869965,0.023802485711151705
0.8908680237651274,0.6890000000000001,0.02311536859641816,0.0810385446095572,0.027261079250931058
0.8996083258853057,0.74,0.01738858808829654,0.10428265499812231,0.03103268624795365
0.9083431088913114,0.787,0.020304039983340273,0.09291224576250319,0.028590113633344575
0.9170969303095083,0.8290000000000001,0.016555601832569763,0.11497715439020322,0.038070665433390376
0.9258965249314839,0.8615,0.01582673885880883,0.11520214866636816,0.04426559397281641
0.9347693769331349,0.89,0.015930862140774677,0.12087310525608838,0.052691972218732716
0.9989873185004747,0.9125,0.015514369012911287,0.12394725129900397,0.05287274434792388
0.9914616772049021,0.9329999999999999,0.01416076634735527,0.12094467854256626,0.0564399068634361
0.9926808444621806,0.948,0.013952519783423573,0.12621533844884697,0.05817995708223435
0.9937889205589612,0.9590000000000001,0.012494793835901706,0.15536050794244277,0.057971350157017015
0.994675016871046,0.966,0.013119533527696792,0.15849856008491459,0.0633420215945857
1.0,0.973,0.012494793835901706,0.20430451710289643,0.06796779312560366
0.9970275165017033,0.9790000000000001,0.014369012911286961,0.14628564867732816,0.07229593979804907
1.0,0.983,0.012598917117867554,0.1488124309627273,0.07372243944630558
0.9979746370009493,0.986,0.013015410245730944,0.1484748622972263,0.07670377344903907
1.0,0.988,0.011661807580174927,0.16436082940422192,0.08239032230252456
1.0,0.99,0.01155768429820908,0.17929915538307498,0.08467985499266253
1.0,0.992,,0.1671387651715427,0.05520302461929677
0.08446706208712905,0.006999999999999999,0.8691170345689295,0.003782934792506512,0.001285349220682382
0.09668810242340081,0.008,0.8548521449396084,0.0037136645590271516,0.001586499464175747
0.1195723245111495,0.008,0.8702623906705539,0.003485088142231918,0.001819184647537309
0.13703352577397507,0.008,0.8932736359850063,0.0033866319023150167,0.002280977369360719
0.15446551117553933,0.008,0.8489171178675552,0.0034090625763157894,0.002666316862729373
0.1718920584774512,0.008,0.857246980424823,0.003653209176406038,0.003055811804795866
0.15542362939587026,0.009000000000000001,0.8501665972511454,0.004148004518039568,0.00333147339793147
0.20682887146084059,0.009000000000000001,0.8212203248646397,0.004724047417205728,0.003934751237283867
0.2243933763634327,0.009000000000000001,0.7808204914618908,0.005458044023365027,0.0047418953143241955
0.23067492831002342,0.009000000000000001,0.8192419825072886,0.0066782073923849,0.004779408764601069
0.2598518519676726,0.009000000000000001,0.825072886297376,0.007313317662272775,0.004848752189453888
0.27780065937251963,0.009000000000000001,0.8210120783007079,0.0077643963263552595,0.0058805935983827495
0.24656496435315042,0.008,0.8194502290712203,0.008018674331793554,0.005402640058703346
0.314265051763868,0.009000000000000001,0.8425655976676385,0.008017238713809115,0.005616645118840199
0.3327779835248406,0.009000000000000001,0.8426697209496044,0.008683379363814683,0.005967084892630551
0.36808674429619065,0.009000000000000001,0.8322573927530196,0.009200388979374785,0.005182608587519401
0.380135831313843,0.009000000000000001,0.7930029154518949,0.011319141441154968,0.005419643797847924
0.3395291260095762,0.009000000000000001,0.7951895043731778,0.011917873419765256,0.005819133580408424
0.5027733837330602,0.009000000000000001,0.7976884631403581,0.012010326754455635,0.0063441098346998966
0.4717476277153577,0.009000000000000001,0.7980008329862557,0.011893941947034801,0.006216384556493357
0.4993446163315224,0.009000000000000001,,0.011036146923773001,0.006081944820736517
1.0,1.0,0.0,0.44784531286226614,0.08363218066260254
1.0,1.0,0.0,0.4897139472986154,0.08338830548811783
1.0,1.0,0.0009371095376926279,0.4748092545843067,0.09058149953371478
1.0,1.0,0.0010412328196584756,0.5488072358159214,0.10986483435507324
1.0,1.0,0.0012494793835901706,0.5734960218984129,0.12224353368126922
1.0,1.0,0.0014577259475218659,0.48758697887632063,0.1278440434039901
1.0,1.0,0.0017700957934194087,0.4970977476527931,0.1346163002154419
1.0,1.0,0.0020824656393169513,0.5403511784051073,0.1569982792645532
1.0,1.0,0.002290712203248646,0.557832364586519,0.1790358449557834
1.0,1.0,0.0027072053311120365,0.591445215487061,0.16994298414556766
1.0,1.0,0.012703040399833401,0.7005634223618624,0.1757443127033509
1.0,1.0,0.02051228654727197,0.6584758771855708,0.18673584904844126
1.0,1.0,0.027800916284881298,0.6186584566609362,0.18164746588764602
1.0,1.0,0.03373594335693461,0.5770328739812853,0.19982735698321713
1.0,1.0,0.04664723032069971,0.5787428304801387,0.2158983083396132
1.0,1.0,0.06226572261557684,0.6192746030033935,0.20104716518156324
1.0,1.0,0.09600166597251146,0.6720081241280869,0.2076908224132218
1.0,1.0,0.07569762598917117,0.7465956096760671,0.2280247410735296
1.0,1.0,0.07850895460224906,0.7602428644224083,0.24764832239261184
1.0,1.0,0.08017492711370262,0.7732996298989002,0.2437092029414994
1.0,1.0,,0.6958933909524684,0.22505838606597883
0.17715711111526333,0.29600000000000004,0.462411495210329,0.01808030827885269,0.004575619230526778
0.21213379336928903,0.314,0.4600166597251145,0.018414709642955326,0.004328833599844399
0.20507763121689637,0.332,0.43867138692211577,0.01935255434649833,0.00427658551212741
0.2189464461283058,0.345,0.4182632236568097,0.019836661880629623,0.0049105469865224375
0.23278606543208386,0.361,0.40181174510620576,0.0208734876497938,0.0056064665053888844
0.17162653338827563,0.377,0.40368596418159103,0.0213089500695213,0.00696028638091379
0.2604733649843763,0.387,0.4073302790503956,0.02028776864485561,0.009299782611643333
0.3219139363979328,0.39799999999999996,0.37099125364431484,0.0223850667919167,0.010090552347201952
0.29112295033226515,0.409,0.3727613494377342,0.0268595801066048,0.0118926850303876
0.30241724532106135,0.413,0.3480841316118284,0.025956524539488376,0.010351603040492098
0.3312202262081958,0.418,0.3540191586838817,0.025055046829227122,0.012147218882428213
0.3434413171785425,0.426,0.3465222823823407,0.02617053272174803,0.014325873052598756
0.35555136762246625,0.42700000000000005,0.3315285297792586,0.028063835414659136,0.013802758418851034
0.36743927625265416,0.43,0.36463973344439815,0.024798802489692025,0.014425721524206535
0.38023892229049466,0.431,0.32194918783840065,0.028915980474359393,0.012683573815620608
0.38732769278717205,0.431,0.2936276551436901,0.028537913804789365,0.01144342428959323
0.4057748711383805,0.433,0.32965431070387335,0.02595321722019282,0.011547013429844821
0.42175886377103344,0.43200000000000005,0.2763431903373594,0.037885716233549464,0.011958321708176962
0.43605932404480047,0.433,0.26207830070803834,0.039343732253335054,0.0126276197879566
0.45143075576520564,0.43,0.25718450645564345,0.04006664272521565,0.01321998114655275
0.46680719013221833,0.426,,0.0375129683127911,0.012885208227255647
0.9898731850047466,0.9359999999999999,0.21261974177426074,0.1276152084156743,0.030932561338966356
0.9925540061043651,0.941,0.2090795501874219,0.12925400685353808,0.030345454891829767
0.993923911002848,0.9470000000000001,0.18669304456476465,0.126078623042755,0.03166085752332689
0.991751911722666,0.9505,0.19679300291545188,0.12794595000163678,0.03793926135898396
0.9912950910982302,0.955,0.1986672219908371,0.13101113489913255,0.042755603939465356
0.9908328526277718,0.958,0.18377759266972093,0.13954566992721676,0.04190343353411159
0.9903895513013546,0.961,0.17086630570595585,0.14489086763683298,0.04525072452606548
0.989992073812791,0.963,0.16336942940441482,0.14969481409437535,0.05237121764778011
0.9896678131966429,0.965,0.13254893794252395,0.15343512666646644,0.06416523629259951
0.9894441523606577,0.9670000000000001,0.13306955435235318,0.1475404118206392,0.05839600207973273
0.9968606873514715,0.968,0.13296543107038733,0.15851414552533216,0.06392466881254974
0.9959492740018986,0.9690000000000001,0.12505206164098293,0.1621155699998233,0.07362182061609415
0.9956314945473476,0.971,0.11922115785089545,0.1628926982984156,0.0743851829707805
0.9947392208781158,0.971,0.11859641815910037,0.16516941827585052,0.07718719814012333
0.9937251216244911,0.9725,0.11026655560183256,0.1700435474973056,0.08137622620419102
0.9935351425751802,0.972,0.11963765097875885,0.17620547442940052,0.07413575225827437
0.9947341574706181,0.971,0.10755935027072053,0.18307197142012618,0.07754874673392026
